,id,factor_id,uuid,value,ghg_type,boundary,formula,description
228,1818431748372041734,1818431748338487296,53d83651-559d-4dc5-9b3f-a21b1df4c4fb,-0.561,CO2,D,,
229,1818431748372041735,1818431748338487296,53d83651-559d-4dc5-9b3f-a21b1df4c4fb,-0.561,Total,D,,
230,1818432078556041216,1818432078535069696,f723e961-a670-4c7e-8545-794099726c7c,3.03,CO2,A1-A3,,
231,1818432078556041217,1818432078535069696,f723e961-a670-4c7e-8545-794099726c7c,3.03,Total,A1-A3,,
232,1818432078556041218,1818432078535069696,f723e961-a670-4c7e-8545-794099726c7c,0.243,CO2,A4-A5,,
233,1818432078556041219,1818432078535069696,f723e961-a670-4c7e-8545-794099726c7c,0.243,Total,A4-A5,,
234,1818432078556041220,1818432078535069696,f723e961-a670-4c7e-8545-794099726c7c,1.57351,CO2,C1-C4,,
235,1818432078556041221,1818432078535069696,f723e961-a670-4c7e-8545-794099726c7c,1.57351,Total,C1-C4,,
236,1818432078556041222,1818432078535069696,f723e961-a670-4c7e-8545-794099726c7c,-0.548,CO2,D,,
237,1818432078556041223,1818432078535069696,f723e961-a670-4c7e-8545-794099726c7c,-0.548,Total,D,,
238,1818432145450995712,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,1.03,CO2,A1-A3,,
239,1818432145450995713,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,1.03,Total,A1-A3,,
240,1818432145450995714,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,0.092221,CO2,A4-A5,,
241,1818432145450995715,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,0.092221,Total,A4-A5,,
242,1818432145450995716,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,-0.25,CO2,B1-B7,,
243,1818432145450995717,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,-0.25,Total,B1-B7,,
244,1818432145450995718,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,0.25337,CO2,C1-C4,,
245,1818432145450995719,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,0.25337,Total,C1-C4,,
246,1818432145450995720,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,-0.137,CO2,D,,
247,1818432145450995721,1818432145425829888,0377cfd8-ca22-485a-ba3a-56b319cb722c,-0.137,Total,D,,
248,1818433461741031424,1818433461711671296,bd656c34-62ec-4cdc-9488-7ff85c3fa6bb,2.4,CO2,A1-A3,,
249,1818433461741031425,1818433461711671296,bd656c34-62ec-4cdc-9488-7ff85c3fa6bb,2.4,Total,A1-A3,,
250,1818433461741031426,1818433461711671296,bd656c34-62ec-4cdc-9488-7ff85c3fa6bb,0.244,CO2,A4-A5,,
251,1818433461741031427,1818433461711671296,bd656c34-62ec-4cdc-9488-7ff85c3fa6bb,0.244,Total,A4-A5,,
252,1818433461741031428,1818433461711671296,bd656c34-62ec-4cdc-9488-7ff85c3fa6bb,1.4733,CO2,C1-C4,,
253,1818433461741031429,1818433461711671296,bd656c34-62ec-4cdc-9488-7ff85c3fa6bb,1.4733,Total,C1-C4,,
254,1818433461741031430,1818433461711671296,bd656c34-62ec-4cdc-9488-7ff85c3fa6bb,-0.542,CO2,D,,
255,1818433461741031431,1818433461711671296,bd656c34-62ec-4cdc-9488-7ff85c3fa6bb,-0.542,Total,D,,
256,1818433919343792128,1818433919310237696,b2773fcc-1e59-4251-b0ab-8a82a906d7fe,6.37,CO2,A1-A3,,
257,1818433919343792129,1818433919310237696,b2773fcc-1e59-4251-b0ab-8a82a906d7fe,6.37,Total,A1-A3,,
258,1818433919343792130,1818433919310237696,b2773fcc-1e59-4251-b0ab-8a82a906d7fe,0.153629,CO2,C1-C4,,
259,1818433919343792131,1818433919310237696,b2773fcc-1e59-4251-b0ab-8a82a906d7fe,0.153629,Total,C1-C4,,
260,1818433919343792132,1818433919310237696,b2773fcc-1e59-4251-b0ab-8a82a906d7fe,-1.83,CO2,D,,
261,1818433919343792133,1818433919310237696,b2773fcc-1e59-4251-b0ab-8a82a906d7fe,-1.83,Total,D,,
262,1818434078026895360,1818434077984952320,209f71a1-8799-427d-bb74-da840b92aef7,10.9,CO2,A1-A3,,
263,1818434078026895361,1818434077984952320,209f71a1-8799-427d-bb74-da840b92aef7,10.9,Total,A1-A3,,
264,1818434078026895362,1818434077984952320,209f71a1-8799-427d-bb74-da840b92aef7,0.16144,CO2,C1-C4,,
265,1818434078026895363,1818434077984952320,209f71a1-8799-427d-bb74-da840b92aef7,0.16144,Total,C1-C4,,
266,1818434078026895364,1818434077984952320,209f71a1-8799-427d-bb74-da840b92aef7,-1.69,CO2,D,,
267,1818434078026895365,1818434077984952320,209f71a1-8799-427d-bb74-da840b92aef7,-1.69,Total,D,,
268,1818434269501067264,1818434269475901440,bda5838b-526a-4932-821f-7c701baff1ee,1.59,CO2,A1-A3,,
269,1818434269501067265,1818434269475901440,bda5838b-526a-4932-821f-7c701baff1ee,1.59,Total,A1-A3,,
270,1818434387977572352,1818434387944017920,baf80566-b9a6-4372-b1b4-e98c22baca67,2.63,CO2,A1-A3,,
271,1818434387977572353,1818434387944017920,baf80566-b9a6-4372-b1b4-e98c22baca67,2.63,Total,A1-A3,,
272,1818435335382765568,1818435335357599744,368cb4d9-31c8-47d8-9441-d86374cc88a9,-794.0,CO2,A1-A3,,
273,1818435335382765569,1818435335357599744,368cb4d9-31c8-47d8-9441-d86374cc88a9,-794.0,Total,A1-A3,,
274,1818435335382765570,1818435335357599744,368cb4d9-31c8-47d8-9441-d86374cc88a9,1196.6,CO2,C1-C4,,
275,1818435335382765571,1818435335357599744,368cb4d9-31c8-47d8-9441-d86374cc88a9,1196.6,Total,C1-C4,,
276,1818435335382765572,1818435335357599744,368cb4d9-31c8-47d8-9441-d86374cc88a9,-569.0,CO2,D,,
277,1818435335382765573,1818435335357599744,368cb4d9-31c8-47d8-9441-d86374cc88a9,-569.0,Total,D,,
278,1818435504048312320,1818435504014757888,e4d0ef03-3546-439d-91c9-9ff370523c2c,2.01,CO2,A1-A3,,
279,1818435504048312321,1818435504014757888,e4d0ef03-3546-439d-91c9-9ff370523c2c,2.01,Total,A1-A3,,
280,1818435504048312322,1818435504014757888,e4d0ef03-3546-439d-91c9-9ff370523c2c,0.243,CO2,A4-A5,,
281,1818435504048312323,1818435504014757888,e4d0ef03-3546-439d-91c9-9ff370523c2c,0.243,Total,A4-A5,,
282,1818435504048312324,1818435504014757888,e4d0ef03-3546-439d-91c9-9ff370523c2c,1.4032,CO2,C1-C4,,
283,1818435504048312325,1818435504014757888,e4d0ef03-3546-439d-91c9-9ff370523c2c,1.4032,Total,C1-C4,,
284,1818435504048312326,1818435504014757888,e4d0ef03-3546-439d-91c9-9ff370523c2c,-0.431,CO2,D,,
285,1818435504048312327,1818435504014757888,e4d0ef03-3546-439d-91c9-9ff370523c2c,-0.431,Total,D,,
286,1818435611590266880,1818435611560906752,afe2bf23-124b-40c7-bace-796e3d71aaab,1.24,CO2,A1-A3,,
287,1818435611594461184,1818435611560906752,afe2bf23-124b-40c7-bace-796e3d71aaab,1.24,Total,A1-A3,,
288,1818435611594461185,1818435611560906752,afe2bf23-124b-40c7-bace-796e3d71aaab,0.257,CO2,A4-A5,,
289,1818435611594461186,1818435611560906752,afe2bf23-124b-40c7-bace-796e3d71aaab,0.257,Total,A4-A5,,
290,1818435611594461187,1818435611560906752,afe2bf23-124b-40c7-bace-796e3d71aaab,1.71413,CO2,C1-C4,,
291,1818435611594461188,1818435611560906752,afe2bf23-124b-40c7-bace-796e3d71aaab,1.71413,Total,C1-C4,,
292,1818435611594461189,1818435611560906752,afe2bf23-124b-40c7-bace-796e3d71aaab,-0.566,CO2,D,,
293,1818435611594461190,1818435611560906752,afe2bf23-124b-40c7-bace-796e3d71aaab,-0.566,Total,D,,
294,1818435804888961024,1818435804855406592,5de921de-0ad4-4815-b962-2548f505b15d,1.36,CO2,A1-A3,,
295,1818435804888961025,1818435804855406592,5de921de-0ad4-4815-b962-2548f505b15d,1.36,Total,A1-A3,,
296,1818435804888961026,1818435804855406592,5de921de-0ad4-4815-b962-2548f505b15d,0.261,CO2,A4-A5,,
297,1818435804888961027,1818435804855406592,5de921de-0ad4-4815-b962-2548f505b15d,0.261,Total,A4-A5,,
298,1818435804888961028,1818435804855406592,5de921de-0ad4-4815-b962-2548f505b15d,1.4531,CO2,C1-C4,,
299,1818435804888961029,1818435804855406592,5de921de-0ad4-4815-b962-2548f505b15d,1.4531,Total,C1-C4,,
300,1818435804888961030,1818435804855406592,5de921de-0ad4-4815-b962-2548f505b15d,-0.485,CO2,D,,
301,1818435804888961031,1818435804855406592,5de921de-0ad4-4815-b962-2548f505b15d,-0.485,Total,D,,
302,1818435976360497152,1818435976322748416,246e8f2b-d245-4e0d-98d3-052bc1478a8e,6.45,CO2,A1-A3,,
303,1818435976360497153,1818435976322748416,246e8f2b-d245-4e0d-98d3-052bc1478a8e,6.45,Total,A1-A3,,
304,1818435976360497154,1818435976322748416,246e8f2b-d245-4e0d-98d3-052bc1478a8e,0.151993,CO2,C1-C4,,
305,1818435976360497155,1818435976322748416,246e8f2b-d245-4e0d-98d3-052bc1478a8e,0.151993,Total,C1-C4,,
306,1818435976360497156,1818435976322748416,246e8f2b-d245-4e0d-98d3-052bc1478a8e,-1.86,CO2,D,,
307,1818435976360497157,1818435976322748416,246e8f2b-d245-4e0d-98d3-052bc1478a8e,-1.86,Total,D,,
308,1818436308872335360,1818436308842975232,fcee1112-9e2b-4ad1-a807-0e4cf5fcf492,1.98,CO2,A1-A3,,
309,1818436308872335361,1818436308842975232,fcee1112-9e2b-4ad1-a807-0e4cf5fcf492,1.98,Total,A1-A3,,
310,1818436308872335362,1818436308842975232,fcee1112-9e2b-4ad1-a807-0e4cf5fcf492,0.244,CO2,A4-A5,,
311,1818436308872335363,1818436308842975232,fcee1112-9e2b-4ad1-a807-0e4cf5fcf492,0.244,Total,A4-A5,,
312,1818436308872335364,1818436308842975232,fcee1112-9e2b-4ad1-a807-0e4cf5fcf492,1.05238,CO2,C1-C4,,
313,1818436308872335365,1818436308842975232,fcee1112-9e2b-4ad1-a807-0e4cf5fcf492,1.05238,Total,C1-C4,,
314,1818436308872335366,1818436308842975232,fcee1112-9e2b-4ad1-a807-0e4cf5fcf492,-0.396,CO2,D,,
315,1818436308872335367,1818436308842975232,fcee1112-9e2b-4ad1-a807-0e4cf5fcf492,-0.396,Total,D,,
316,1818436677190946816,1818436677161586688,3a3876e7-f7f3-4a51-a4e4-b9680271af50,0.359,CO2,A1-A3,,
317,1818436677190946817,1818436677161586688,3a3876e7-f7f3-4a51-a4e4-b9680271af50,0.359,Total,A1-A3,,
318,1818436677190946818,1818436677161586688,3a3876e7-f7f3-4a51-a4e4-b9680271af50,-0.7352,CO2,C1-C4,,
319,1818436677190946819,1818436677161586688,3a3876e7-f7f3-4a51-a4e4-b9680271af50,-0.7352,Total,C1-C4,,
320,1818436677190946820,1818436677161586688,3a3876e7-f7f3-4a51-a4e4-b9680271af50,-0.0029,CO2,D,,
321,1818436677190946821,1818436677161586688,3a3876e7-f7f3-4a51-a4e4-b9680271af50,-0.0029,Total,D,,
322,1818436711521325056,1818436711491964928,cd9ebab4-4acf-452f-863c-38f880d8831e,0.334,CO2,A1-A3,,
323,1818436711521325057,1818436711491964928,cd9ebab4-4acf-452f-863c-38f880d8831e,0.334,Total,A1-A3,,
324,1818436711521325058,1818436711491964928,cd9ebab4-4acf-452f-863c-38f880d8831e,-0.032074,CO2,C1-C4,,
325,1818436711521325059,1818436711491964928,cd9ebab4-4acf-452f-863c-38f880d8831e,-0.032074,Total,C1-C4,,
326,1818436711521325060,1818436711491964928,cd9ebab4-4acf-452f-863c-38f880d8831e,-0.0029,CO2,D,,
327,1818436711521325061,1818436711491964928,cd9ebab4-4acf-452f-863c-38f880d8831e,-0.0029,Total,D,,
328,1818436804513239040,1818436804462907392,26a2d9a3-5b16-4e59-a286-58f808bf40aa,2.23,CO2,A1-A3,,
329,1818436804513239041,1818436804462907392,26a2d9a3-5b16-4e59-a286-58f808bf40aa,2.23,Total,A1-A3,,
330,1818436804513239042,1818436804462907392,26a2d9a3-5b16-4e59-a286-58f808bf40aa,0.243,CO2,A4-A5,,
331,1818436804513239043,1818436804462907392,26a2d9a3-5b16-4e59-a286-58f808bf40aa,0.243,Total,A4-A5,,
332,1818436804513239044,1818436804462907392,26a2d9a3-5b16-4e59-a286-58f808bf40aa,1.54351,CO2,C1-C4,,
333,1818436804513239045,1818436804462907392,26a2d9a3-5b16-4e59-a286-58f808bf40aa,1.54351,Total,C1-C4,,
334,1818436804513239046,1818436804462907392,26a2d9a3-5b16-4e59-a286-58f808bf40aa,-0.567,CO2,D,,
335,1818436804513239047,1818436804462907392,26a2d9a3-5b16-4e59-a286-58f808bf40aa,-0.567,Total,D,,
336,1818436833353273344,1818436833328107520,7da94fb4-02b5-4add-a022-023881335ce7,0.584,CO2,A1-A3,,
337,1818436833353273345,1818436833328107520,7da94fb4-02b5-4add-a022-023881335ce7,0.584,Total,A1-A3,,
338,1818436833353273346,1818436833328107520,7da94fb4-02b5-4add-a022-023881335ce7,-0.7352,CO2,C1-C4,,
339,1818436833353273347,1818436833328107520,7da94fb4-02b5-4add-a022-023881335ce7,-0.7352,Total,C1-C4,,
340,1818436833353273348,1818436833328107520,7da94fb4-02b5-4add-a022-023881335ce7,-0.0029,CO2,D,,
341,1818436833353273349,1818436833328107520,7da94fb4-02b5-4add-a022-023881335ce7,-0.0029,Total,D,,
342,1818436869902438400,1818436869877272576,496d1b5a-13d1-4e86-bdd9-1c8f6a06a91c,0.466,CO2,A1-A3,,
343,1818436869902438401,1818436869877272576,496d1b5a-13d1-4e86-bdd9-1c8f6a06a91c,0.466,Total,A1-A3,,
344,1818436869902438402,1818436869877272576,496d1b5a-13d1-4e86-bdd9-1c8f6a06a91c,-0.2086,CO2,C1-C4,,
345,1818436869902438403,1818436869877272576,496d1b5a-13d1-4e86-bdd9-1c8f6a06a91c,-0.2086,Total,C1-C4,,
346,1818436869902438404,1818436869877272576,496d1b5a-13d1-4e86-bdd9-1c8f6a06a91c,-0.0029,CO2,D,,
347,1818436869902438405,1818436869877272576,496d1b5a-13d1-4e86-bdd9-1c8f6a06a91c,-0.0029,Total,D,,
348,1818436985849778176,1818436985820418048,2ed4d12e-9ac3-4e18-b460-bb1d83e2ae82,0.836,CO2,A1-A3,,
349,1818436985849778177,1818436985820418048,2ed4d12e-9ac3-4e18-b460-bb1d83e2ae82,0.836,Total,A1-A3,,
350,1818436985849778178,1818436985820418048,2ed4d12e-9ac3-4e18-b460-bb1d83e2ae82,0.248,CO2,A4-A5,,
351,1818436985849778179,1818436985820418048,2ed4d12e-9ac3-4e18-b460-bb1d83e2ae82,0.248,Total,A4-A5,,
352,1818436985849778180,1818436985820418048,2ed4d12e-9ac3-4e18-b460-bb1d83e2ae82,0.199413,CO2,C1-C4,,
353,1818436985849778181,1818436985820418048,2ed4d12e-9ac3-4e18-b460-bb1d83e2ae82,0.199413,Total,C1-C4,,
354,1818436985849778182,1818436985820418048,2ed4d12e-9ac3-4e18-b460-bb1d83e2ae82,-0.0871,CO2,D,,
355,1818436985849778183,1818436985820418048,2ed4d12e-9ac3-4e18-b460-bb1d83e2ae82,-0.0871,Total,D,,
356,1818437030670110720,1818437030644944896,b3b5c7c0-0252-45a0-a39e-e1b7913146ae,0.222,CO2,A1-A3,,
357,1818437030670110721,1818437030644944896,b3b5c7c0-0252-45a0-a39e-e1b7913146ae,0.222,Total,A1-A3,,
358,1818437030670110722,1818437030644944896,b3b5c7c0-0252-45a0-a39e-e1b7913146ae,-0.5832,CO2,C1-C4,,
359,1818437030670110723,1818437030644944896,b3b5c7c0-0252-45a0-a39e-e1b7913146ae,-0.5832,Total,C1-C4,,
360,1818437030670110724,1818437030644944896,b3b5c7c0-0252-45a0-a39e-e1b7913146ae,-0.0029,CO2,D,,
361,1818437030670110725,1818437030644944896,b3b5c7c0-0252-45a0-a39e-e1b7913146ae,-0.0029,Total,D,,
362,1818437075217813504,1818437075192647680,40e1da67-3c08-4d7e-9c98-33d921e5ed30,0.389,CO2,A1-A3,,
363,1818437075217813505,1818437075192647680,40e1da67-3c08-4d7e-9c98-33d921e5ed30,0.389,Total,A1-A3,,
364,1818437075217813506,1818437075192647680,40e1da67-3c08-4d7e-9c98-33d921e5ed30,-0.2345999999999999,CO2,C1-C4,,
365,1818437075217813507,1818437075192647680,40e1da67-3c08-4d7e-9c98-33d921e5ed30,-0.2345999999999999,Total,C1-C4,,
366,1818437075217813508,1818437075192647680,40e1da67-3c08-4d7e-9c98-33d921e5ed30,-0.0029,CO2,D,,
367,1818437075217813509,1818437075192647680,40e1da67-3c08-4d7e-9c98-33d921e5ed30,-0.0029,Total,D,,
368,1818437099574136832,1818437099544776704,f28527f5-85cf-4a53-9495-bfa44d34bd00,1.2,CO2,A1-A3,,
369,1818437099574136833,1818437099544776704,f28527f5-85cf-4a53-9495-bfa44d34bd00,1.2,Total,A1-A3,,
370,1818437599300292608,1818437599275126784,33e66d19-a5c6-4863-b30c-ffd4cf443c03,1.7,CO2,A1-A3,,
371,1818437599300292609,1818437599275126784,33e66d19-a5c6-4863-b30c-ffd4cf443c03,1.7,Total,A1-A3,,
372,1818437599300292610,1818437599275126784,33e66d19-a5c6-4863-b30c-ffd4cf443c03,0.247,CO2,A4-A5,,
373,1818437599300292611,1818437599275126784,33e66d19-a5c6-4863-b30c-ffd4cf443c03,0.247,Total,A4-A5,,
374,1818437599300292612,1818437599275126784,33e66d19-a5c6-4863-b30c-ffd4cf443c03,1.02227,CO2,C1-C4,,
375,1818437599300292613,1818437599275126784,33e66d19-a5c6-4863-b30c-ffd4cf443c03,1.02227,Total,C1-C4,,
376,1818437599300292614,1818437599275126784,33e66d19-a5c6-4863-b30c-ffd4cf443c03,-0.374,CO2,D,,
377,1818437599300292615,1818437599275126784,33e66d19-a5c6-4863-b30c-ffd4cf443c03,-0.374,Total,D,,
378,1818437976544382976,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.87,CO2,A1-A3,,
379,1818437976544382977,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.87,Total,A1-A3,,
380,1818437976544382978,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.2300999999999999,CO2,A4-A5,,
381,1818437976544382979,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.2300999999999999,Total,A4-A5,,
382,1818437976544382980,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.211413,CO2,C1-C4,,
383,1818437976544382981,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.211413,Total,C1-C4,,
384,1818437976544382982,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,-0.101,CO2,D,,
385,1818437976544382983,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,-0.101,Total,D,,
386,1818438632181207040,1818438632147652608,28018876-c264-426a-b8da-c634cc8f7065,7.2,CO2,A1-A3,,
387,1818438632181207041,1818438632147652608,28018876-c264-426a-b8da-c634cc8f7065,7.2,Total,A1-A3,,
388,1818438632181207042,1818438632147652608,28018876-c264-426a-b8da-c634cc8f7065,1.4161,CO2,C1-C4,,
389,1818438632181207043,1818438632147652608,28018876-c264-426a-b8da-c634cc8f7065,1.4161,Total,C1-C4,,
390,1818438873240440832,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,1.08,CO2,A1-A3,,
391,1818438873240440833,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,1.08,Total,A1-A3,,
392,1818438873240440834,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,0.371,CO2,A4-A5,,
393,1818438873240440835,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,0.371,Total,A4-A5,,
394,1818438873240440836,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,0.017937,CO2,C1-C4,,
395,1818438873240440837,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,0.017937,Total,C1-C4,,
396,1818439048616873984,1818439048566542336,42b22b6e-5bad-488f-9c36-3aca6a6e8e53,8.22,CO2,A1-A3,,
397,1818439048616873985,1818439048566542336,42b22b6e-5bad-488f-9c36-3aca6a6e8e53,8.22,Total,A1-A3,,
398,1818439048616873986,1818439048566542336,42b22b6e-5bad-488f-9c36-3aca6a6e8e53,0.7551,CO2,C1-C4,,
399,1818439048616873987,1818439048566542336,42b22b6e-5bad-488f-9c36-3aca6a6e8e53,0.7551,Total,C1-C4,,
400,1818440404576636928,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,6.29,CO2,A1-A3,,
401,1818440404576636929,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,6.29,Total,A1-A3,,
402,1818440404576636930,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.0336,CO2,A4-A5,,
403,1818440404576636931,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.0336,Total,A4-A5,,
404,1818440404576636932,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.0461,CO2,C1-C4,,
405,1818440404576636933,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.0461,Total,C1-C4,,
406,1818440404576636934,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.744,CO2,D,,
407,1818440404576636935,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.744,Total,D,,
408,1818440517663461376,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.214,CO2,A1-A3,,
409,1818440517663461377,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.214,Total,A1-A3,,
410,1818440517663461378,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.00283,CO2,A4-A5,,
411,1818440517663461379,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.00283,Total,A4-A5,,
412,1818440517663461380,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.026517,CO2,C1-C4,,
413,1818440517663461381,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.026517,Total,C1-C4,,
414,1818440517663461382,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,-0.409,CO2,D,,
415,1818440517663461383,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,-0.409,Total,D,,
416,1818440555189899264,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,0.648,CO2,A1-A3,,
417,1818440555189899265,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,0.648,Total,A1-A3,,
418,1818440555189899266,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,-1.6503,CO2,C1-C4,,
419,1818440555189899267,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,-1.6503,Total,C1-C4,,
420,1818440555189899268,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,-0.0029,CO2,D,,
421,1818440555189899269,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,-0.0029,Total,D,,
422,1818440962867859456,1818440962834305024,c906e540-6be0-4a6d-be42-d482b7e3957d,1.8,CO2,A1-A3,,
423,1818440962867859457,1818440962834305024,c906e540-6be0-4a6d-be42-d482b7e3957d,1.8,Total,A1-A3,,
424,1818441105197371392,1818441105105096704,e8e0e69d-5c5d-44f8-8c46-17afdd6ab29d,0.21838,CO2,C1-C4,,
425,1818441105197371393,1818441105105096704,e8e0e69d-5c5d-44f8-8c46-17afdd6ab29d,0.21838,Total,C1-C4,,
426,1818441105197371394,1818441105105096704,e8e0e69d-5c5d-44f8-8c46-17afdd6ab29d,-10.5,CO2,D,,
427,1818441105197371395,1818441105105096704,e8e0e69d-5c5d-44f8-8c46-17afdd6ab29d,-10.5,Total,D,,
428,1818441138391093248,1818441138361733120,3a3f7e4d-9084-4d76-9082-90525f83b8fd,0.426,CO2,A1-A3,,
429,1818441138391093249,1818441138361733120,3a3f7e4d-9084-4d76-9082-90525f83b8fd,0.426,Total,A1-A3,,
430,1818441138391093250,1818441138361733120,3a3f7e4d-9084-4d76-9082-90525f83b8fd,-0.6299,CO2,C1-C4,,
431,1818441138391093251,1818441138361733120,3a3f7e4d-9084-4d76-9082-90525f83b8fd,-0.6299,Total,C1-C4,,
432,1818441138391093252,1818441138361733120,3a3f7e4d-9084-4d76-9082-90525f83b8fd,-0.0029,CO2,D,,
433,1818441138391093253,1818441138361733120,3a3f7e4d-9084-4d76-9082-90525f83b8fd,-0.0029,Total,D,,
434,1818441157802332160,1818441157768777728,cf07599d-e222-44e0-bef7-55e822bf616b,2.22,CO2,A1-A3,,
435,1818441157802332161,1818441157768777728,cf07599d-e222-44e0-bef7-55e822bf616b,2.22,Total,A1-A3,,
436,1818441206242349056,1818441206212988928,2949247a-e794-4d33-b699-943bb2ec1dd8,0.391,CO2,A1-A3,,
437,1818441206242349057,1818441206212988928,2949247a-e794-4d33-b699-943bb2ec1dd8,0.391,Total,A1-A3,,
438,1818441206242349058,1818441206212988928,2949247a-e794-4d33-b699-943bb2ec1dd8,-0.2367999999999999,CO2,C1-C4,,
439,1818441206242349059,1818441206212988928,2949247a-e794-4d33-b699-943bb2ec1dd8,-0.2367999999999999,Total,C1-C4,,
440,1818441206242349060,1818441206212988928,2949247a-e794-4d33-b699-943bb2ec1dd8,-0.0029,CO2,D,,
441,1818441206242349061,1818441206212988928,2949247a-e794-4d33-b699-943bb2ec1dd8,-0.0029,Total,D,,
442,1818846141144502272,1818846141081587712,69c7dbf2-eea9-4d26-8cc7-3739c8b98ab4,6.68106,CO2,A1-A3,,
443,1818846141144502273,1818846141081587712,69c7dbf2-eea9-4d26-8cc7-3739c8b98ab4,6.68106,Total,A1-A3,,
444,1819107896345104384,1819107896282189824,242e42db-2209-4fb2-be3c-4e70dfe50b35,0.0678,CO2,A1-A3,,
445,1819107896345104385,1819107896282189824,242e42db-2209-4fb2-be3c-4e70dfe50b35,0.0678,Total,A1-A3,,
446,1819107896345104386,1819107896282189824,242e42db-2209-4fb2-be3c-4e70dfe50b35,0.0262,CO2,A4-A5,,
447,1819107896345104387,1819107896282189824,242e42db-2209-4fb2-be3c-4e70dfe50b35,0.0262,Total,A4-A5,,
448,1819107896345104388,1819107896282189824,242e42db-2209-4fb2-be3c-4e70dfe50b35,0.0857599999999999,CO2,C1-C4,,
449,1819107896345104389,1819107896282189824,242e42db-2209-4fb2-be3c-4e70dfe50b35,0.0857599999999999,Total,C1-C4,,
450,1819108565156237312,1819108565084934144,71bfb436-513b-4de5-9a73-f26456e833e9,0.0611,CO2,A1-A3,,
451,1819108565156237313,1819108565084934144,71bfb436-513b-4de5-9a73-f26456e833e9,0.0611,Total,A1-A3,,
452,1819108565156237314,1819108565084934144,71bfb436-513b-4de5-9a73-f26456e833e9,0.0264,CO2,A4-A5,,
453,1819108565156237315,1819108565084934144,71bfb436-513b-4de5-9a73-f26456e833e9,0.0264,Total,A4-A5,,
454,1819108565156237316,1819108565084934144,71bfb436-513b-4de5-9a73-f26456e833e9,0.09717,CO2,C1-C4,,
455,1819108565156237317,1819108565084934144,71bfb436-513b-4de5-9a73-f26456e833e9,0.09717,Total,C1-C4,,
456,1819109424845950976,1819109424783036416,6937c9a4-9346-4be7-8dcc-146e247060d2,14.301000000000002,CO2,A1-A3,,
457,1819109424845950977,1819109424783036416,6937c9a4-9346-4be7-8dcc-146e247060d2,14.301000000000002,Total,A1-A3,,
