id,factor_id,uuid,value,ghg_type,boundary,formula,description
1818437599300292615,1818437599275126784,33e66d19-a5c6-4863-b30c-ffd4cf443c03,-0.374,Total,D,,
1818437686889943040,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,CO2,A1-A3,,
1818437686889943041,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,Total,A1-A3,,
1818437686889943042,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,CO2,A4-A5,,
1818437686889943043,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,Total,A4-A5,,
1818437686889943044,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,CO2,B1-B7,,
1818437686889943045,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,Total,B1-B7,,
1818437686889943046,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,CO2,C1-C4,,
1818437686889943047,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,Total,C1-C4,,
1818437686889943048,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,CO2,D,,
1818437686889943049,1818437686860582912,1090b7bf-732f-47c1-bcf6-a7006219908e,,Total,D,,
1818437816393273344,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,40.5,CO2,A1-A3,,
1818437816393273345,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,40.5,Total,A1-A3,,
1818437816393273346,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,,CO2,A4-A5,,
1818437816393273347,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,,Total,A4-A5,,
1818437816393273348,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,,CO2,B1-B7,,
1818437816393273349,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,,Total,B1-B7,,
1818437816393273350,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,,CO2,C1-C4,,
1818437816393273351,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,,Total,C1-C4,,
1818437816393273352,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,,CO2,D,,
1818437816393273353,1818437816368107520,11f41943-dba0-4819-87ec-201ca037d5ef,,Total,D,,
1818437853164736512,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,CO2,A1-A3,,
1818437853164736513,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,Total,A1-A3,,
1818437853164736514,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,CO2,A4-A5,,
1818437853164736515,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,Total,A4-A5,,
1818437853164736516,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,CO2,B1-B7,,
1818437853164736517,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,Total,B1-B7,,
1818437853164736518,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,CO2,C1-C4,,
1818437853164736519,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,Total,C1-C4,,
1818437853164736520,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,CO2,D,,
1818437853164736521,1818437853122793472,0523bdfc-7acf-4649-9a67-a1b4c42b1e66,,Total,D,,
1818437976544382976,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.87,CO2,A1-A3,,
1818437976544382977,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.87,Total,A1-A3,,
1818437976544382978,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.2300999999999999,CO2,A4-A5,,
1818437976544382979,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.2300999999999999,Total,A4-A5,,
1818437976544382980,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.211413,CO2,C1-C4,,
1818437976544382981,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,0.211413,Total,C1-C4,,
1818437976544382982,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,-0.101,CO2,D,,
1818437976544382983,1818437976519217152,8bffde47-06bc-4453-ae12-b241258c2992,-0.101,Total,D,,
1818438118869700608,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,49.5,CO2,A1-A3,,
1818438118869700609,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,49.5,Total,A1-A3,,
1818438118869700610,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,,CO2,A4-A5,,
1818438118869700611,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,,Total,A4-A5,,
1818438118869700612,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,,CO2,B1-B7,,
1818438118869700613,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,,Total,B1-B7,,
1818438118869700614,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,,CO2,C1-C4,,
1818438118869700615,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,,Total,C1-C4,,
1818438118869700616,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,,CO2,D,,
1818438118869700617,1818438118844534784,8db4029b-4a56-49dc-b45d-e8e0e665b55d,,Total,D,,
1818438258879762432,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,CO2,A1-A3,,
1818438258879762433,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,Total,A1-A3,,
1818438258879762434,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,CO2,A4-A5,,
1818438258879762435,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,Total,A4-A5,,
1818438258879762436,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,CO2,B1-B7,,
1818438258879762437,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,Total,B1-B7,,
1818438258879762438,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,CO2,C1-C4,,
1818438258879762439,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,Total,C1-C4,,
1818438258879762440,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,CO2,D,,
1818438258879762441,1818438258854596608,9f89105c-a09d-414b-a3c5-26247a413be9,,Total,D,,
1818438378828468224,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,CO2,A1-A3,,
1818438378828468225,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,Total,A1-A3,,
1818438378828468226,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,CO2,A4-A5,,
1818438378828468227,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,Total,A4-A5,,
1818438378828468228,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,CO2,B1-B7,,
1818438378828468229,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,Total,B1-B7,,
1818438378828468230,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,CO2,C1-C4,,
1818438378828468231,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,Total,C1-C4,,
1818438378828468232,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,CO2,D,,
1818438378828468233,1818438378807496704,506905f1-0b48-4d16-b65c-81faa625a3a5,,Total,D,,
1818438483044339712,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,CO2,A1-A3,,
1818438483044339713,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,Total,A1-A3,,
1818438483044339714,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,CO2,A4-A5,,
1818438483044339715,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,Total,A4-A5,,
1818438483044339716,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,CO2,B1-B7,,
1818438483044339717,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,Total,B1-B7,,
1818438483044339718,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,CO2,C1-C4,,
1818438483044339719,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,Total,C1-C4,,
1818438483044339720,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,CO2,D,,
1818438483044339721,1818438483014979584,a4fc5e11-390c-47bd-9fa8-c7ca29105a48,,Total,D,,
1818438632181207040,1818438632147652608,28018876-c264-426a-b8da-c634cc8f7065,7.2,CO2,A1-A3,,
1818438632181207041,1818438632147652608,28018876-c264-426a-b8da-c634cc8f7065,7.2,Total,A1-A3,,
1818438632181207042,1818438632147652608,28018876-c264-426a-b8da-c634cc8f7065,1.4161,CO2,C1-C4,,
1818438632181207043,1818438632147652608,28018876-c264-426a-b8da-c634cc8f7065,1.4161,Total,C1-C4,,
1818438696328892416,1818438696307920896,27d51db9-8e57-4e6e-b40f-6f5079815d9a,,CO2,A1-A3,,
1818438696328892417,1818438696307920896,27d51db9-8e57-4e6e-b40f-6f5079815d9a,,Total,A1-A3,,
1818438696328892418,1818438696307920896,27d51db9-8e57-4e6e-b40f-6f5079815d9a,,CO2,A4-A5,,
1818438696328892419,1818438696307920896,27d51db9-8e57-4e6e-b40f-6f5079815d9a,,Total,A4-A5,,
1818438696328892420,1818438696307920896,27d51db9-8e57-4e6e-b40f-6f5079815d9a,,CO2,C1-C4,,
1818438696328892421,1818438696307920896,27d51db9-8e57-4e6e-b40f-6f5079815d9a,,Total,C1-C4,,
1818438696328892422,1818438696307920896,27d51db9-8e57-4e6e-b40f-6f5079815d9a,,CO2,D,,
1818438696328892423,1818438696307920896,27d51db9-8e57-4e6e-b40f-6f5079815d9a,,Total,D,,
1818438873240440832,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,1.08,CO2,A1-A3,,
1818438873240440833,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,1.08,Total,A1-A3,,
1818438873240440834,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,0.371,CO2,A4-A5,,
1818438873240440835,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,0.371,Total,A4-A5,,
1818438873240440836,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,0.017937,CO2,C1-C4,,
1818438873240440837,1818438873173331968,0cc9bf78-f052-47b8-b0bb-621eb5fe3578,0.017937,Total,C1-C4,,
1818439048616873984,1818439048566542336,42b22b6e-5bad-488f-9c36-3aca6a6e8e53,8.22,CO2,A1-A3,,
1818439048616873985,1818439048566542336,42b22b6e-5bad-488f-9c36-3aca6a6e8e53,8.22,Total,A1-A3,,
1818439048616873986,1818439048566542336,42b22b6e-5bad-488f-9c36-3aca6a6e8e53,0.7551,CO2,C1-C4,,
1818439048616873987,1818439048566542336,42b22b6e-5bad-488f-9c36-3aca6a6e8e53,0.7551,Total,C1-C4,,
1818439140157558784,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,CO2,A1-A3,,
1818439140157558785,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,Total,A1-A3,,
1818439140157558786,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,CO2,A4-A5,,
1818439140157558787,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,Total,A4-A5,,
1818439140157558788,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,CO2,B1-B7,,
1818439140157558789,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,Total,B1-B7,,
1818439140157558790,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,CO2,C1-C4,,
1818439140157558791,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,Total,C1-C4,,
1818439140157558792,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,CO2,D,,
1818439140157558793,1818439140124004352,12a5aab3-1691-4986-aeb1-2ae9d09c8585,,Total,D,,
1818439397578772480,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,CO2,A1-A3,,
1818439397578772481,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,Total,A1-A3,,
1818439397578772482,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,CO2,A4-A5,,
1818439397578772483,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,Total,A4-A5,,
1818439397578772484,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,CO2,B1-B7,,
1818439397578772485,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,Total,B1-B7,,
1818439397578772486,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,CO2,C1-C4,,
1818439397578772487,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,Total,C1-C4,,
1818439397578772488,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,CO2,D,,
1818439397578772489,1818439397549412352,d772bb58-13ab-432b-9e2f-9c02ba1b13f8,,Total,D,,
1818439535919501312,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,48.8,CO2,A1-A3,,
1818439535919501313,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,48.8,Total,A1-A3,,
1818439535919501314,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,,CO2,A4-A5,,
1818439535919501315,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,,Total,A4-A5,,
1818439535919501316,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,,CO2,B1-B7,,
1818439535919501317,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,,Total,B1-B7,,
1818439535919501318,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,,CO2,C1-C4,,
1818439535919501319,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,,Total,C1-C4,,
1818439535919501320,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,,CO2,D,,
1818439535919501321,1818439535881752576,6de525ef-3b39-451e-bcc6-4cce26cb367a,,Total,D,,
1818439633080553472,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,CO2,A1-A3,,
1818439633080553473,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,Total,A1-A3,,
1818439633080553474,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,CO2,A4-A5,,
1818439633080553475,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,Total,A4-A5,,
1818439633080553476,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,CO2,B1-B7,,
1818439633080553477,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,Total,B1-B7,,
1818439633080553478,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,CO2,C1-C4,,
1818439633080553479,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,Total,C1-C4,,
1818439633080553480,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,CO2,D,,
1818439633080553481,1818439633059581952,b0790314-2222-41bd-b84f-ee7d19bf13dd,,Total,D,,
1818439730711367680,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,CO2,A1-A3,,
1818439730711367681,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,Total,A1-A3,,
1818439730711367682,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,CO2,A4-A5,,
1818439730711367683,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,Total,A4-A5,,
1818439730711367684,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,CO2,B1-B7,,
1818439730711367685,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,Total,B1-B7,,
1818439730711367686,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,CO2,C1-C4,,
1818439730711367687,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,Total,C1-C4,,
1818439730711367688,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,CO2,D,,
1818439730711367689,1818439730686201856,83d07859-832f-48fd-a3a2-10f06aa696a2,,Total,D,,
1818439823120273408,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,CO2,A1-A3,,
1818439823120273409,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,Total,A1-A3,,
1818439823120273410,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,CO2,A4-A5,,
1818439823120273411,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,Total,A4-A5,,
1818439823120273412,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,CO2,B1-B7,,
1818439823120273413,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,Total,B1-B7,,
1818439823120273414,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,CO2,C1-C4,,
1818439823120273415,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,Total,C1-C4,,
1818439823120273416,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,CO2,D,,
1818439823120273417,1818439823090913280,efafb03b-87b5-40bd-af23-c3722c0ab04e,,Total,D,,
1818439976300449792,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,50.5,CO2,A1-A3,,
1818439976300449793,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,50.5,Total,A1-A3,,
1818439976300449794,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,,CO2,A4-A5,,
1818439976300449795,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,,Total,A4-A5,,
1818439976300449796,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,,CO2,B1-B7,,
1818439976300449797,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,,Total,B1-B7,,
1818439976300449798,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,,CO2,C1-C4,,
1818439976300449799,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,,Total,C1-C4,,
1818439976300449800,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,,CO2,D,,
1818439976300449801,1818439976262701056,c2491a67-257e-415e-81b6-9b30b0f66b76,,Total,D,,
1818440082533781504,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,CO2,A1-A3,,
1818440082533781505,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,Total,A1-A3,,
1818440082533781506,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,CO2,A4-A5,,
1818440082533781507,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,Total,A4-A5,,
1818440082533781508,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,CO2,B1-B7,,
1818440082533781509,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,Total,B1-B7,,
1818440082533781510,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,CO2,C1-C4,,
1818440082533781511,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,Total,C1-C4,,
1818440082533781512,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,CO2,D,,
1818440082533781513,1818440082500227072,afd76f58-d0b4-48e4-afaa-e2da49c01894,,Total,D,,
1818440243653775360,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,CO2,A1-A3,,
1818440243653775361,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,Total,A1-A3,,
1818440243653775362,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,CO2,A4-A5,,
1818440243653775363,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,Total,A4-A5,,
1818440243653775364,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,CO2,B1-B7,,
1818440243653775365,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,Total,B1-B7,,
1818440243653775366,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,CO2,C1-C4,,
1818440243653775367,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,Total,C1-C4,,
1818440243653775368,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,CO2,D,,
1818440243653775369,1818440243544723456,4f81e256-1fde-421b-8b1e-c9b3b16df545,,Total,D,,
1818440404576636928,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,6.29,CO2,A1-A3,,
1818440404576636929,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,6.29,Total,A1-A3,,
1818440404576636930,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.0336,CO2,A4-A5,,
1818440404576636931,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.0336,Total,A4-A5,,
1818440404576636932,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.0461,CO2,C1-C4,,
1818440404576636933,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.0461,Total,C1-C4,,
1818440404576636934,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.744,CO2,D,,
1818440404576636935,1818440404530499584,87b95e02-a58b-4ce2-9748-5b9082ba3b8c,0.744,Total,D,,
1818440517663461376,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.214,CO2,A1-A3,,
1818440517663461377,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.214,Total,A1-A3,,
1818440517663461378,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.00283,CO2,A4-A5,,
1818440517663461379,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.00283,Total,A4-A5,,
1818440517663461380,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.026517,CO2,C1-C4,,
1818440517663461381,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,0.026517,Total,C1-C4,,
1818440517663461382,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,-0.409,CO2,D,,
1818440517663461383,1818440517617324032,962a7034-6420-4320-84ba-4c10466a95f5,-0.409,Total,D,,
1818440555189899264,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,0.648,CO2,A1-A3,,
1818440555189899265,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,0.648,Total,A1-A3,,
1818440555189899266,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,-1.6503,CO2,C1-C4,,
1818440555189899267,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,-1.6503,Total,C1-C4,,
1818440555189899268,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,-0.0029,CO2,D,,
1818440555189899269,1818440555164733440,b2b4c154-8b29-4ea0-9bbf-640c54366da7,-0.0029,Total,D,,
1818440665139384320,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,CO2,A1-A3,,
1818440665139384321,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,Total,A1-A3,,
1818440665139384322,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,CO2,A4-A5,,
1818440665139384323,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,Total,A4-A5,,
1818440665139384324,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,CO2,B1-B7,,
1818440665139384325,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,Total,B1-B7,,
1818440665139384326,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,CO2,C1-C4,,
1818440665139384327,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,Total,C1-C4,,
1818440665139384328,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,CO2,D,,
1818440665139384329,1818440665110024192,cd4ff98e-1baa-42e4-ab6b-602e562e793d,,Total,D,,
1818440760790487040,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,CO2,A1-A3,,
1818440760790487041,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,Total,A1-A3,,
1818440760790487042,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,CO2,A4-A5,,
1818440760790487043,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,Total,A4-A5,,
1818440760790487044,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,CO2,B1-B7,,
1818440760790487045,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,Total,B1-B7,,
1818440760790487046,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,CO2,C1-C4,,
1818440760790487047,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,Total,C1-C4,,
1818440760790487048,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,CO2,D,,
1818440760790487049,1818440760756932608,2299f10c-ac9f-45cf-8cb8-28c6a9c3f817,,Total,D,,
1818440765123203072,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,CO2,A1-A3,,
1818440765123203073,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,Total,A1-A3,,
1818440765123203074,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,CO2,A4-A5,,
1818440765123203075,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,Total,A4-A5,,
1818440765123203076,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,CO2,B1-B7,,
1818440765123203077,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,Total,B1-B7,,
1818440765123203078,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,CO2,C1-C4,,
1818440765123203079,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,Total,C1-C4,,
1818440765123203080,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,CO2,D,,
1818440765123203081,1818440765098037248,1cdff37d-d945-4a43-bce4-8e645ccb3c97,,Total,D,,
1818440941191696384,1818440941158141952,4dbe970d-6ba0-420d-99c2-99cefedcc6d6,,CO2,A1-A3,,
1818440941191696385,1818440941158141952,4dbe970d-6ba0-420d-99c2-99cefedcc6d6,,Total,A1-A3,,
1818440941191696386,1818440941158141952,4dbe970d-6ba0-420d-99c2-99cefedcc6d6,,CO2,A4-A5,,
1818440941191696387,1818440941158141952,4dbe970d-6ba0-420d-99c2-99cefedcc6d6,,Total,A4-A5,,
1818440941191696388,1818440941158141952,4dbe970d-6ba0-420d-99c2-99cefedcc6d6,,CO2,B1-B7,,
1818440941191696389,1818440941158141952,4dbe970d-6ba0-420d-99c2-99cefedcc6d6,,Total,B1-B7,,
1818440941191696390,1818440941158141952,4dbe970d-6ba0-420d-99c2-99cefedcc6d6,,CO2,C1-C4,,
